Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/04 23:11:40;4139776;6806964;62.18256759546678
2024/03/04 23:11:45;4146076;6800664;62.125016214873106
2024/03/04 23:11:50;4147336;6799404;62.11350593875437
2024/03/04 23:11:55;4114120;6832620;62.416938741579685
2024/03/04 23:12:00;4114372;6832368;62.41463668635594
2024/03/04 23:12:05;4111604;6835136;62.439922753258045
2024/03/04 23:12:10;4112360;6834380;62.433016587586806
2024/03/04 23:12:15;4115636;6831104;62.4030898696781
2024/03/04 23:12:20;4115384;6831356;62.40539192490184
2024/03/04 23:12:25;4155128;6791612;62.04232492961375
2024/03/04 23:12:30;4154372;6792368;62.04923109528499
2024/03/04 23:12:35;4154120;6792620;62.05153315050874
2024/03/04 23:12:40;4152864;6793876;62.063006886068365
2024/03/04 23:12:45;4150848;6795892;62.08142332785834
2024/03/04 23:12:50;4151516;6795224;62.07532105448745
2024/03/04 23:12:55;4147992;6798748;62.107513287060804
2024/03/04 23:13:00;4152276;6794464;62.068378348257106
2024/03/04 23:13:06;4151196;6795544;62.078244299216024
2024/03/04 23:13:11;4150512;6796228;62.084492734823336
2024/03/04 23:13:16;4146984;6799756;62.116721507955795
2024/03/04 23:13:21;4145976;6800764;62.12592972885078
2024/03/04 23:13:26;4147740;6799000;62.109815342284556
2024/03/04 23:13:31;4145472;6801268;62.13053383929827
2024/03/04 23:13:36;4143204;6803536;62.151252336312
2024/03/04 23:13:41;4142952;6803788;62.15355439153574
2024/03/04 23:13:46;4142952;6803788;62.15355439153574
2024/03/04 23:13:51;4142952;6803788;62.15355439153574
2024/03/04 23:13:56;4139672;6807068;62.183517650003566
2024/03/04 23:14:01;4120716;6826024;62.356683359612084
2024/03/04 23:14:06;4128176;6818564;62.28853521687736
2024/03/04 23:14:11;4136092;6810648;62.21622145040441
2024/03/04 23:14:16;4137380;6809360;62.204455390371926
2024/03/04 23:14:21;4136372;6810368;62.21366361126692
2024/03/04 23:14:26;4133600;6813140;62.23898621872813
2024/03/04 23:14:31;4132620;6814120;62.24793865570937
2024/03/04 23:14:36;4128424;6818316;62.286269702212714
2024/03/04 23:14:42;4097072;6849668;62.572674604494125
2024/03/04 23:14:47;4099196;6847544;62.553271567608256
2024/03/04 23:14:52;4098692;6848048;62.55787567805575
2024/03/04 23:14:57;4099448;6847292;62.55096951238451
2024/03/04 23:15:02;4101212;6845528;62.53485512581828
2024/03/04 23:15:07;4100960;6845780;62.537157181042026
2024/03/04 23:15:12;4097184;6849556;62.57165146883912
2024/03/04 23:15:17;4098696;6848044;62.55783913749664
2024/03/04 23:15:22;4098444;6848296;62.56014119272039
2024/03/04 23:15:27;4096932;6849808;62.57395352406287
2024/03/04 23:15:32;4099708;6847032;62.54859437604255
2024/03/04 23:15:37;4100212;6846528;62.543990265595056
2024/03/04 23:15:42;4097188;6849552;62.57161492828002
2024/03/04 23:15:47;4096936;6849804;62.573916983503764
2024/03/04 23:15:52;4097440;6849300;62.56931287305627
2024/03/04 23:15:57;4094668;6852072;62.59463548051749
2024/03/04 23:16:02;4094920;6851820;62.59233342529374
2024/03/04 23:16:07;4094428;6852312;62.596827914063915
2024/03/04 23:16:12;4096952;6849788;62.57377082126734
2024/03/04 23:16:18;4101236;6845504;62.53463588246364
